,country,unmatched_forecast,forecast_freq,unmatched_sit,sit_freq
2952,SAUDI ARABIA,Yemen and Oman border,3.0,Q,20.0
2953,SAUDI ARABIA,Umm Lajj,3.0,Medinah (2430N/3935E),19.0
2954,SAUDI ARABIA,Tihama near Jizan,3.0,Najran (1729N/4408E),18.0
2955,SAUDI ARABIA,Thabhloten,3.0,Mecca,17.0
2956,SAUDI ARABIA,Africa,3.0,the Asir Mountains near Khamis Mushait (1819N/4245E),17.0
2957,SAUDI ARABIA,Empty Quarter,3.0,Masturah (2309N/3851E),16.0
2958,SAUDI ARABIA,Al-Wajh,3.0,south,16.0
2959,SAUDI ARABIA,east,3.0,Al Wajh (2615N/3627E),16.0
2960,SAUDI ARABIA,aboutmid,2.0,Qunfidah (1909N/4107E),15.0
2961,SAUDI ARABIA,bymid,2.0,Yenbo,15.0
2962,SAUDI ARABIA,north as,2.0,Qunfidah,15.0
2963,SAUDI ARABIA,Jeddah as,2.0,Mecca (2125N/3949E),14.0
2964,SAUDI ARABIA,Wadi Najran,2.0,Yemen,14.0
2965,SAUDI ARABIA,md,2.0,Qunﬁ,14.0
2966,SAUDI ARABIA,Red Sea coast between Jeddah and Jizan,2.0,Abha (1813N/4230E),13.0
2967,SAUDI ARABIA,of the Red Sea near Jizan,2.0,Riyadh (2439N/4642E),13.0
2968,SAUDI ARABIA,Indo-Pakistan,2.0,Riyadh,13.0
2969,SAUDI ARABIA,Red Sea coast between Qunﬁ dah and Jizan,2.0,Yemen border,12.0
2970,SAUDI ARABIA,Al Wajh,2.0,Empty Quarter,12.0
2971,SAUDI ARABIA,Red Sea coast,2.0,Bader (2346N/3847E),11.0
2972,SAUDI ARABIA,Al-Wejh,1.0,Al,10.0
2973,SAUDI ARABIA,southwest,1.0,interior,10.0
2974,SAUDI ARABIA,Yemen border,1.0,Al Jawf (2948N/3952E),10.0
2975,SAUDI ARABIA,Red Sea coast near Jizan,1.0,the Red Sea coast near Rabigh (2247N/3901E),10.0
2976,SAUDI ARABIA,Red Sea coast between Qunﬁ dah and Yenbo,1.0,rst,10.0
2977,SAUDI ARABIA,Red Sea coast between Umm Lajj and Jizan,1.0,Rabigh,9.0
2978,SAUDI ARABIA,Wadi Dawasir as,1.0,Riyadh (2439N/4646E),9.0
2979,SAUDI ARABIA,northeast,1.0,Umm Lajj,8.0
2980,SAUDI ARABIA,Wejh,1.0,the Asir Mountains near Taif (2115N/4021E),8.0
2981,SAUDI ARABIA,asmid,1.0,Asir,8.0
2982,SAUDI ARABIA,Gassim as,1.0,Qu nﬁ dah (1909N/4107E),8.0
2983,SAUDI ARABIA,Persian Gulf,1.0,Zalim (2248N/4210E),8.0
2984,SAUDI ARABIA,Qunﬁ,1.0,Jordan,8.0
2985,SAUDI ARABIA,central,1.0,Al Hofuf (2523N/4935E),8.0
2986,SAUDI ARABIA,rmed,1.0,Medinah,7.0
2987,SAUDI ARABIA,north as Al-Wejh,1.0,sq,7.0
2988,SAUDI ARABIA,Jizan as,1.0,Najran,7.0
2989,SAUDI ARABIA,north-east,1.0,Hail,7.0
2990,SAUDI ARABIA,Khaybar,1.0,Buraydah (2620N/4359E),6.0
2991,SAUDI ARABIA,south near Jizan,1.0,Lith (2017N/4020E),6.0
2992,SAUDI ARABIA,moveinto,1.0,Bisha (2000N/4236E),6.0
2993,SAUDI ARABIA,Hoppers,1.0,Jordanian border,6.0
2994,SAUDI ARABIA,Red Sea between Jeddah and Jizan,1.0,of the Red Sea near Jizan (1656N/4233E),6.0
2995,SAUDI ARABIA,moveto,1.0,the Red Sea coast near Jizan (1656N/4233E),6.0
2996,SAUDI ARABIA,Al Aﬂ ag,1.0,Persian Gulf,6.0
2997,SAUDI ARABIA,Thuwal,1.0,Kuwait,6.0
2998,SAUDI ARABIA,Masturah,1.0,Qunﬁ dah,6.0
2999,SAUDI ARABIA,Shwalah,1.0,Khulais,6.0
3000,SAUDI ARABIA,Wadis Najran,1.0,Jubail (2700N/4939E),6.0
3001,SAUDI ARABIA,Al Ahsa,1.0,Red Sea coast between Jeddah (2130N/3910E) and Rabigh (2247N/3901E),6.0
3002,SAUDI ARABIA,Nafud Desert,1.0,Hail (2731N/4141E) as,6.0
3003,SAUDI ARABIA,Qunﬁ dah inmid,1.0,Taif (2115N/4021E),6.0
3004,SAUDI ARABIA,Al Jawf,1.0,Tabuk,5.0
3005,SAUDI ARABIA,Makkah,1.0,Bader,5.0
3006,SAUDI ARABIA,md May.,1.0,Khamis Mushait (1819N/4245E),5.0
3007,SAUDI ARABIA,mst,1.0,Duba (2719N/3546E),5.0
3008,SAUDI ARABIA,Oman,1.0,Red Sea coast near Yenbo (2405N/3802E),5.0
3009,SAUDI ARABIA,Yenbo as,1.0,Sudan,5.0
3010,SAUDI ARABIA,the Red Sea near Rabigh,1.0,north of Jeddah near Masturah (2309N/3851E),4.0
3011,SAUDI ARABIA,Badr,1.0,Empty,4.0
3012,SAUDI ARABIA,movenorth,1.0,Lit,4.0
3013,SAUDI ARABIA,Diba,1.0,Wadi Al,4.0
3014,SAUDI ARABIA,Red Sea between Qunﬁ dah and Jizan as,1.0,km,4.0
3015,,,,Al Hofuf (2519N/4937E),4.0
3016,,,,Al Barzah (2157N/3942E),4.0
3017,,,,Hafar Al Batin (2821N/4556E),4.0
3018,,,,Red Sea coast near Umm Lajj (2501N/3716E),4.0
3019,,,,Wadi Dawasir (2028N/4447E),4.0
3020,,,,north of Jeddah near Thuwal (2215N/3906E),4.0
3021,,,,Al Baha (2001N/4129E),4.0
3022,,,,the Red Sea coast near Jeddah (2130N/3910E),4.0
3023,,,,Saudi Arabia,4.0
3024,,,,the Red Sea coast near Lith (2008N/4016E),4.0
3025,,,,Gassim,4.0
3026,,,,the Asir Mountains near Abha (1813N/4230E),4.0
3027,,,,Iraqi border,4.0
3028,,,,east,4.0
3029,,,,m2,4.0
3030,,,,1656N/ 4233E,4.0
3031,,,,Khulais (2217N/3920E),4.0
3032,,,,sq m,4.0
3033,,,,the Red Sea coast near Qunﬁ dah (1909N/4107E),4.0
3034,,,,Red Sea coast between Lith (2008N/4016E) and Q,4.0
3035,,,,Al Jawf,4.0
3036,,,,md,4.0
3037,,,,Al Wajh,4.0
3038,,,,Red Sea coast near Bader (2346N/3847E),4.0
3039,,,,Thuwal,4.0
3040,,,,the Asir Mountains near Al Baha (2001N/4129E),4.0
3041,,,,ﬁ,4.0
3042,,,,Egypt,4.0
3043,,,,north between Al Hofuf (2523N/4935E) and Qaryat Al Ulya (2733N/4742E),3.0
3044,,,,Bader (2347N/3847E),3.0
3045,,,,of the Empty Quarter near Yabreen (2313N/4856E),3.0
3046,,,,Red Sea coast near Thuwal (2215N/3906E),3.0
3047,,,,the Red Sea coast near Q,3.0
3048,,,,Qaryat Al Olaya (2733N/4742E),3.0
3049,,,,Rabigh (2242N/3910E),3.0
3050,,,,Qunfidah (1905N/4103E),3.0
3051,,,,Red Sea coast between Jeddah and Umm Lajj (2501N/3716E),3.0
3052,,,,Hail (2732N/4142E),3.0
3053,,,,AlQunfidah,3.0
3054,,,,Rabigh (2255N/3901E),3.0
3055,,,,Al-Qunfidah,3.0
3056,,,,Wadi Dawasir,3.0
3057,,,,Red Sea coast between Lith (2008N/4016E) and Qunfidah (1909N/4107E),3.0
3058,,,,the Asir Mountains near Al Barzah (2157N/3942E),3.0
3059,,,,Duba,3.0
3060,,,,Al-Lith,3.0
3061,,,,Al-Mousim,2.0
3062,,,,Al Jouf,2.0
3063,,,,km2,2.0
3064,,,,Red Sea coast between Qunﬁ dah (1909N/4107E) and Yenbo (2405N/3802E),2.0
3065,,,,Al Lith,2.0
3066,,,,Yabreen (2315N/4859E),2.0
3067,,,,Nuaman (2120N/4004E),2.0
3068,,,,Khayber (2548N/3912E),2.0
3069,,,,Taif,2.0
3070,,,,d,2.0
3071,,,,Me,2.0
3072,,,,Jawf (2950N/3954E),2.0
3073,,,,the Red Sea coast near L,2.0
3074,,,,Baysh (1725N/4230E),2.0
3075,,,,Red Sea coast between Qunﬁ dah (1909N/4107E) and Lith (2008N/4016E),2.0
3076,,,,of the Red Sea near Duba,2.0
3077,,,,north of Gassim near Hail (2731N/4141E),2.0
3078,,,,unf,2.0
3079,,,,Mountains,2.0
3080,,,,Al Badi,2.0
3081,,,,Wadi Al Qahah,2.0
3082,,,,Khaybar,2.0
3083,,,,Red Sea coast between Lith (2008N/4016E) and Umm Lajj (2501N/3716E),2.0
3084,,,,Al Birk (1814N/4133E),2.0
3085,,,,Rubah (1649N/4255E),2.0
3086,,,,Mecca (2126N/3949E),2.0
3087,,,,Khulais (2202N/3919E),2.0
3088,,,,Qunfidah (1915N/4110E),2.0
3089,,,,4230E,2.0
3090,,,,Hail (2731N/4145E),2.0
3091,,,,Bader (2345N/3845E),2.0
3092,,,,Yenbo (2407N/3804E),2.0
3093,,,,sq mtre,2.0
3094,,,,Red Sea coast between Umm Lajj (2501N/3716E) and Lith (2008N/4016E),2.0
3095,,,,south of Jeddah near Lith (2008N/4016E),2.0
3096,,,,Iraq,2.0
3097,,,,the Red Sea coast near Jeddah,2.0
3098,,,,Red Sea coast between Lith (2008N/4016E) and Qunﬁ dah (1909N/4107E),2.0
3099,,,,Asir Mountains near Khamis Mushait (1819N/4245E),2.0
3100,,,,mst,2.0
3101,,,,Yenbo (2405N/3803E),2.0
3102,,,,north of the Red Sea coast near Al Bad (2830N/3500E),2.0
3103,,,,north near Me,2.0
3104,,,,Qassim (2618N/4346E),2.0
3105,,,,Al Hijaz Mountains,2.0
3106,,,,2242N/ 3910E,2.0
3107,,,,4408E,2.0
3108,,,,Medina,2.0
3109,,,,foothills,2.0
3110,,,,Taif (2226N/4051E),2.0
3111,,,,the Red Sea coast near Qunﬁ dah,2.0
3112,,,,Mekunu,2.0
3113,,,,Lith (2010N/4020E),2.0
3114,,,,Al Aﬂ aj (2206N/4657E),2.0
3115,,,,south near Qunﬁ dah (1909N/4107E),2.0
3116,,,,Aqaba,2.0
3117,,,,the Red Sea coast near Al Lith,2.0
3118,,,,Red Sea coast near Lith,2.0
3119,,,,nd,2.0
3120,,,,Asir Mountains between Zalim (2248N/4210E) and Khaybar (2542N/3917E),2.0
3121,,,,W. Terim (2750N/3519E),2.0
3122,,,,Makkah Region (2157N/3933E),2.0
3123,,,,mny,2.0
3124,,,,south as Taif (2115N/4021E),2.0
3125,,,,Saudi,2.0
3126,,,,the Asir Mountains near Medinah (2430N/3935E),2.0
3127,,,,Layla (2218N/4643E),2.0
3128,,,,Lith (2017N/4008E),2.0
3129,,,,min,2.0
3130,,,,Red Sea coast near Q,2.0
3131,,,,Yemen border between Najran (1729N/4408E) and Sharawrah (1729N/4706E),2.0
3132,,,,Atmid,2.0
3133,,,,1–28,2.0
3134,,,,Red Sea coast between Rabigh (2247N/3901E) and Bader (2346N/3847E) as,2.0
3135,,,,the Red Sea coast near Umm Lajj (2501N/3716E),2.0
3136,,,,dah (1909N/4107E),2.0
3137,,,,Oman,2.0
3138,,,,Rafha (4331N/2938E),2.0
3139,,,,instar,2.0
3140,,,,Yemen ﬁ rst,2.0
3141,,,,Africa,2.0
3142,,,,Sharqiq (1747N/4148E),2.0
3143,,,,9–17,2.0
3144,,,,inmid,2.0
3145,,,,Al Aﬂ,2.0
3146,,,,Red Sea coast between Lith (2008N/4016E) and Yenbo (2405N/3802E),2.0
3147,,,,south near Jizan (1656N/4233E),2.0
3148,,,,3550E,2.0
3149,,,,UAE,2.0
3150,,,,Badr Hunayn (2343N/3850E),2.0
3151,,,,3906E,2.0
3152,,,,Qun,2.0
3153,,,,southwest of Riyadh near Ash Shkrah (2315N/4640E),2.0
3154,,,,Sulayel (2027N/4534E),2.0
3155,,,,Red Sea between Lith (2008N/4016E) and Qunfidah (1909N/4107E),2.0
3156,,,,Al-Wejh,2.0
3157,,,,Interior,2.0
3158,,,,Bishah,2.0
3159,,,,Red Sea coast near L,2.0
3160,,,,Qunﬁdah (1909N/4107E),2.0
3161,,,,Farsan Islands,2.0
3162,,,,south near Qunfidah (1909N/4107E),2.0
3163,,,,Al-Baha,2.0
3164,,,,Asir Mountains between Jeddah and Khamis Mushait (1819N/4245E),2.0
3165,,,,Tafeal (2048N/3943E),2.0
3166,,,,Yemen border between Najran (1729N/4408E) and Shrawrah (1729N/4706E),2.0
3167,,,,Wadi Selah (1723N/4422E),2.0
3168,,,,Al Shmeya (2149N/3932E),2.0
3169,,,,Ar-Riyan,2.0
3170,,,,Aqaba coast,2.0
3171,,,,Kamel (2220N/3945E),2.0
3172,,,,Wejh (2615N/3635E),2.0
3173,,,,Umm Lajj (2515N/3720E),2.0
3174,,,,Ad,2.0
3175,,,,Red Sea coast between Masturah (2309N/3851E) and Umm Lajj (2501N/3716E),2.0
3176,,,,Red Sea coast near Lith (2008N/4016E),2.0
3177,,,,h (2008N/4016E) as,2.0
3178,,,,Al Lith (2010N/4020E),2.0
3179,,,,Buraydah,2.0
3180,,,,Bymid,2.0
3181,,,,h (2008N/4016E),2.0
3182,,,,Red Sea coast between Jeddah (2130N/3910E) and Umm Lajj (2501N/3716E),2.0
3183,,,,north near Gassim (2621N/4358E),2.0
3184,,,,3rd,2.0
3185,,,,Thoul,2.0
3186,,,,Asir Mountains between Mecca (2125N/3949E) and Taif (2115N/4021E),2.0
3187,,,,Red Sea coast between Rabigh (2247N/3901E) and Khamis Mushait (1819N/4245E),2.0
3188,,,,north near Jordan,2.0
3189,,,,Red Sea coast between Jeddah and Yenbo (2405N/3802E),2.0
3190,,,,Mec ca (2125N/3949E),2.0
3191,,,,Asir Mountains between Taif (2115N/4021E) and Al Baha (2001N/4129E),2.0
3192,,,,Khamis Mushait (1819N/4245E) as,2.0
3193,,,,Nafud Desert,2.0
3194,,,,Hejaz Mountains,2.0
3195,,,,Al Gassim,2.0
3196,,,,the Red Sea coast near Yenbo (2405N/3802E),2.0
3197,,,,Jizan (1656N/4233E) as,2.0
3198,,,,swarm,2.0
3199,,,,south near Rawdah (2115N/4252E),2.0
3200,,,,Badr (2347N/3847E),2.0
3201,,,,Red Sea coast between Yenbo (2405N/3802E) and Al Wajh (2615N/3627E),2.0
3202,,,,Red Sea coast between Umm Lajj (2501N/3716E) and Al Wajh (2615N/3627E),2.0
3203,,,,east of Taif (2115N/4021E) near Al Khurmah (2155N/4202E),2.0
3204,,,,Masturah (2315N/3850E),2.0
3205,,,,Asir Mountains between Abha (1813N/4230E) and Najran (1729N/4408E),2.0
3206,,,,Wadi Dawasir (2027N/4534E),2.0
3207,,,,Thual (2217N/3906E),2.0
3208,,,,Al Ahsa (2523N/4941E),2.0
3209,,,,Buraydah (2620N/4359E) as,2.0
3210,,,,the Empty Quarter near Yebreen (2313N/4856E),2.0
3211,,,,Badr Hunayn,2.0
3212,,,,W. Dawasir (2024N/4605E),2.0
3213,,,,Lith (2010N/4015E),2.0
3214,,,,Gassim (2431N/4401E),2.0
3215,,,,Nafud,2.0
3216,,,,2017N/,2.0
3217,,,,Luban,2.0
3218,,,,of the Empty Quarter near Wadi Dawasir,2.0
3219,,,,north near Umm Lajj (2515N/3720E),2.0
3220,,,,e,2.0
3221,,,,southwest,2.0
3222,,,,Hail (2731N/4148E),2.0
3223,,,,Al Safy (2347N/4906E),2.0
3224,,,,Red Sea coast near Jizan (1656N/4233E),2.0
3225,,,,Persian Gulf between Dammam (2625N/5003E) and Al Hofuf (2523N/4935E),1.0
3226,,,,Yabreen,1.0
3227,YEMEN,Red Sea,52.0,Aden,62.0
3228,YEMEN,Marib,31.0,Aden (1250N/4503E),60.0
3229,YEMEN,Aden,24.0,Hodeidah (1450N/4258E),59.0
3230,YEMEN,Red Sea coast,22.0,Red Sea,42.0
3231,YEMEN,Hadhramaut,20.0,Suq Abs (1600N/4312E),39.0
3232,YEMEN,Shbwah,20.0,Bayhan (1452N/4545E),38.0
3233,YEMEN,Tihama,16.0,Aden coast,38.0
3234,YEMEN,Thamud,14.0,Midi (1619N/4248E),35.0
3235,YEMEN,Wadi Hadhramaut,13.0,Wadi Hadhramaut,34.0
3236,YEMEN,Ataq,10.0,Marib (1527N/4519E),34.0
3237,YEMEN,Aden coast,7.0,Red Sea coast,33.0
3238,YEMEN,Al Jawf,6.0,Al Zuhrah (1541N/4300E),30.0
3239,YEMEN,Ramlat Sabatyn,6.0,Bajil (1458N/4314E),30.0
3240,YEMEN,Chapala,5.0,Am Rija (1302N/4434E),27.0
3241,YEMEN,Shabwah,5.0,Zinjibar (1306N/4523E),27.0
3242,YEMEN,Megh,4.0,Zabid (1410N/4318E),25.0
3243,YEMEN,Somalia,4.0,Ataq,24.0
3244,YEMEN,Saudi Arabia,4.0,Al Abr (1608N/4714E),23.0
3245,YEMEN,Bayhan,4.0,Saudi Arabian border,23.0
3246,YEMEN,west,4.0,Bayt Al Faqih (1430N/4317E),22.0
3247,YEMEN,Ramlat Sabatyn between Marib and Ataq,4.0,Ataq (1435N/4649E),21.0
3248,YEMEN,interior,4.0,Thamud (1717N/4955E),21.0
3249,YEMEN,Omani border,3.0,Ahwar (1333N/4644E),20.0
3250,YEMEN,north,3.0,Shbwah,19.0
3251,YEMEN,Zinjibar,3.0,Lahij (1303N/4453E),19.0
3252,YEMEN,Indo-Pakistan,3.0,Marib,19.0
3253,YEMEN,Zabid,3.0,md,18.0
3254,YEMEN,Shbwa,3.0,Hodeidah,16.0
3255,YEMEN,Saudi Arabian border,3.0,Sana’a (1521N/4412E),16.0
3256,YEMEN,Al Abr,3.0,Al Hazm (1609N/4447E),15.0
3257,YEMEN,Mekunu,3.0,Sana’a,15.0
3258,YEMEN,Sagar,3.0,Hadhramaut,14.0
3259,YEMEN,frommid,2.0,Bayt Al Faqih,14.0
3260,YEMEN,md,2.0,Sayun (1559N/4844E),14.0
3261,YEMEN,Bab El Mandeb,2.0,Shbwah (1522N/4700E),13.0
3262,YEMEN,Oman border,2.0,Bayhan,13.0
3263,YEMEN,Hazar,2.0,Bir Ali (1401N/4820E),12.0
3264,YEMEN,Sayun,2.0,Al,12.0
3265,YEMEN,Ramlat Sabatayn,2.0,interior,12.0
3266,YEMEN,Al-Jawf,2.0,south,12.0
3267,YEMEN,Tihama coast,2.0,sq,11.0
3268,YEMEN,of Aden coast near Aden,2.0,north,11.0
3269,YEMEN,Thamud as,2.0,Al Ghaydah (1612N/5210E),11.0
3270,YEMEN,Mahara,2.0,east,11.0
3271,YEMEN,Minwakh,2.0,west,11.0
3272,YEMEN,east between Thamud and Hat,2.0,Bajil,11.0
3273,YEMEN,Al Mahra,2.0,W. Hadhramaut,10.0
3274,YEMEN,south,2.0,Mukalla (1431N/4908E),10.0
3275,YEMEN,northeast,2.0,Suq Abs,10.0
3276,YEMEN,Oman,2.0,Red Sea coast between Al Zuhrah (1541N/4300E) and Suq Abs (1600N/4312E),10.0
3277,YEMEN,Midi,2.0,Tihama,10.0
3278,YEMEN,Marib as,1.0,Al Baydha (1405N/4542E),9.0
3279,YEMEN,Ataq as,1.0,Oman border,9.0
3280,YEMEN,Ramlat Sabatayn between Marib and Al Abr,1.0,Remah (1727N/5034E),9.0
3281,YEMEN,Wadi Hadhramaut as,1.0,Shabwah,9.0
3282,YEMEN,Low,1.0,Red Sea coast between Al Zuhrah (1541N/4300E) and Midi (1619N/4248E),9.0
3283,YEMEN,Al-Mahara,1.0,Midi,9.0
3284,YEMEN,Mukalla,1.0,rst,8.0
3285,YEMEN,Al Ghaydah,1.0,sq m,8.0
3286,YEMEN,Wadi Hadhramaut between Minwakh and Thamud,1.0,Taiz (1335N/4401E),8.0
3287,YEMEN,Eastern Region,1.0,Saudi Arabia,8.0
3288,YEMEN,Hodeida as,1.0,Empty Quarter,8.0
3289,YEMEN,Khabb,1.0,Al Qutai (1454N/4312E),8.0
3290,YEMEN,AlJawf,1.0,Nisab (1430N/4629E),8.0
3291,YEMEN,Lahij,1.0,Yemen,8.0
3292,YEMEN,Sana'a,1.0,Wadi,8.0
3293,YEMEN,aftermid,1.0,Thamud,8.0
3294,YEMEN,Al Hazm,1.0,Marib (1525N/4521E),8.0
3295,YEMEN,of Aden near Lahij,1.0,Al-Jawf,8.0
3296,YEMEN,Mukalla coast,1.0,Al Jawf,7.0
3297,YEMEN,W. Hadhramaut,1.0,Abyan,7.0
3298,YEMEN,Sayhut,1.0,m2,7.0
3299,YEMEN,interior as,1.0,Sayhut (1512N/5115E),7.0
3300,YEMEN,inmid,1.0,instar,7.0
3301,YEMEN,movesouth,1.0,Sada’a (1656N/4345E),6.0
3302,YEMEN,Empty Quarter as,1.0,Dhamar (1433N/4424E),6.0
3303,YEMEN,Hadramaut,1.0,Inmid,6.0
3304,,,,Al Hazm,6.0
3305,,,,Saudi Arabia border,6.0
3306,,,,Hat (1719N/5205E),6.0
3307,,,,Al Maharah,6.0
3308,,,,northwest of Aden near Am Rija (1302N/4434E),6.0
3309,,,,Ibb (1358N/4411E),6.0
3310,,,,sq km,6.0
3311,,,,east of Aden near Zinjibar (1306N/4523E),5.0
3312,,,,Sayun,5.0
3313,,,,Ad Dali (1341N/4443E),5.0
3314,,,,Ramlat Sabatayn,5.0
3315,,,,Minwakh (1650N/4812E),5.0
3316,,,,north between Al Zuhrah (1541N/4300E) and Midi (1619N/4248E),4.0
3317,,,,Zamakh,4.0
3318,,,,the Red Sea coast near Hodeidah (1450N/4258E),4.0
3319,,,,west of Aden near Am Rija (1302N/4434E),4.0
3320,,,,Shabwah (1522N/4700E),4.0
3321,,,,inmid,4.0
3322,,,,Dar Al,4.0
3323,,,,ﬁ rst,4.0
3324,,,,Safer (1534N/4547E),4.0
3325,,,,Bymid,4.0
3326,,,,Seyhut (1512N/5115E),4.0
3327,,,,Al Buqa (1720N/4436E),4.0
3328,,,,Wadi Seaf (1618N/5100E),4.0
3329,,,,Tihama coast,4.0
3330,,,,ﬁ,4.0
3331,,,,central coast,4.0
3332,,,,Al Zuhrah,4.0
3333,,,,the Red Sea coast near Midi (1619N/4248E),4.0
3334,,,,Wadi Hadhramaut near Sayun (1559N/4844E),4.0
3335,,,,m,4.0
3336,,,,Hawra (1542N/4817E),4.0
3337,,,,1458N/,4.0
3338,,,,Taiz,4.0
3339,,,,Oman,4.0
3340,,,,Lahij,3.0
3341,,,,1458N/ 4314E,3.0
3342,,,,Red Sea between Al Zuhrah (1541N/4300E) and Midi (1619N/4248E),3.0
3343,,,,Wadi Hayran (1615N/4300E),3.0
3344,,,,Midi (1618N/4217E),3.0
3345,,,,Wadi Hazar (1744N/4901E),3.0
3346,,,,Red Sea coast between Midi (1619N/4248E) and Al Zuhrah (1541N/4300E),3.0
3347,,,,Wadi Hairan (1617N/4300E),3.0
3348,,,,coastal plains east,3.0
3349,,,,Abs (1601N/4312E),3.0
3350,,,,Arkha (1340N/4724E),3.0
3351,,,,Shhan (1746N/5229E),3.0
3352,,,,Al Hazm (1610N/4446E),3.0
3353,,,,the Red Sea coast near Al Zuhrah (1541N/4300E),3.0
3354,,,,Bayt Al Faqih (1431N/4319E),3.0
3355,,,,Red Sea coast between Suq Abs (1600N/4312E) and Al Zuhrah (1541N/4300E),3.0
3356,,,,Erqa (1347N/4729E),3.0
3357,,,,Midi (1619N/4249E),3.0
3358,,,,Red Sea coast near Bajil (1458N/4314E),2.0
3359,,,,Sada’a (1656N/4345E) as,2.0
3360,,,,Hazar (1744N/4901E) as,2.0
3361,,,,Ramlat Sabatyn,2.0
3362,,,,Ain (1550N/4737E),2.0
3363,,,,Locusta,2.0
3364,,,,Port Al Luhayyah (1542N/4241E),2.0
3365,,,,of the Tihama near Bayt Al Faqih,2.0
3366,,,,Al Hazm (1610N/4446E) as,2.0
3367,,,,W. Hadhramaut between Minwakh (1650N/4812E) and Thamud (1717N/4955E),2.0
3368,,,,Jebel Hadid (1433N/4636E),2.0
3369,,,,Wadi Markhah (1453N/4633E),2.0
3370,,,,mst,2.0
3371,,,,Gudaimi (1250N/4418E),2.0
3372,,,,Erga (1429N/4637E),2.0
3373,,,,of Aden coast near Aden (1250N/4503E),2.0
3374,,,,Omani border,2.0
3375,,,,Wadi Khoudra (1746N/4904E),2.0
3376,,,,Groups,2.0
3377,,,,west of Aden near Bab El Mandeb,2.0
3378,,,,Socotra Island,2.0
3379,,,,Nisab (1431N/4630E),2.0
3380,,,,Al Maglam,2.0
3381,,,,west near Shehan (1746N/5229E),2.0
3382,,,,Ayadh,2.0
3383,,,,Arkha,2.0
3384,,,,Ash Shbaykhah (1439N/4647E),2.0
3385,,,,Rift Valley Fever,2.0
3386,,,,instar solitary,2.0
3387,,,,Thaouban (1436N/4631E),2.0
3388,,,,4312E,2.0
3389,,,,Red Sea coast between Zabid (1410N/4318E) and Suq Abs (1600N/4312E),2.0
3390,,,,Al Wadiah (1656N/4700E),2.0
3391,,,,Egg,2.0
3392,,,,western,2.0
3393,,,,Sahar,2.0
3394,,,,Gudaimi (1302N/4423E),2.0
3395,,,,Lahj Governorate,2.0
3396,,,,mch,2.0
3397,,,,Tihama between Al Zuhrah (1541N/4300E) and Suq Abs (1600N/4312E),2.0
3398,,,,Minwakh,2.0
3399,,,,Wadi Ketaf (1704N/4412E),2.0
3400,,,,Ghashn (1525N/5140E),2.0
3401,,,,Wadi Markhah (1459N/4548E),2.0
3402,,,,W. Hadhramuat,2.0
3403,,,,Minwakh (1647N/4807E),2.0
3404,,,,Shbwah near Bayhan (1452N/4545E),2.0
3405,,,,Bab El Mandab,2.0
3406,,,,Mahwait (1529N/4334E),2.0
3407,,,,Locust,2.0
3408,,,,Wadi Jannah (1510N/4555E),2.0
3409,,,,Bayhan (1448N/4543E),2.0
3410,,,,Sabatayn between Ataq (1432N/4733E) and Bayhan,2.0
3411,,,,sq m Fledging,2.0
3412,,,,Arqa (1430N/4640E),2.0
3413,,,,Desert Locust,2.0
3414,,,,Oman border between Hat (1719N/5205E) and Shhan (1746N/5229E),2.0
3415,,,,1658N/,2.0
3416,,,,Jubah (1513N/4520E),2.0
3417,,,,Zubbad (1415N/4553E),2.0
3418,,,,1435N/ 4649E,2.0
3419,,,,Wadi Zalimayn (1450N/4619E),2.0
3420,,,,Wadi Al,2.0
3421,,,,Khaf Al Awamer,2.0
3422,,,,W. Hadhramaut between Al Abr (1608N/4714E) and Thamud (1717N/4955E),2.0
3423,,,,Deer Al,2.0
3424,,,,Al-Safra,2.0
3425,,,,Lahej (1301N/4454E),2.0
3426,,,,Yemeni border,2.0
3427,,,,W. Jannah,2.0
3428,,,,Deer Abdalla (1531N/4304E),2.0
3429,,,,Zabid (1403N/4318E),2.0
3430,,,,Am Rija,2.0
3431,,,,Aden (1250N/4503E) between W. Am Shibi (1304N/4437E) and Am Rija (1302N/4434E),2.0
3432,,,,Aden between Ahwar and Mukalla coast,2.0
3433,,,,SaudiYemeni,2.0
3434,,,,Tarim (1603N/4859E),2.0
3435,,,,Shbwah near Ataq (1435N/4649E),2.0
3436,,,,Governorates,2.0
3437,,,,Red Sea between Al Zuhrah (1541N/4300E) and Suq Abs (1600N/4312E),2.0
3438,,,,sq m Limited,2.0
3439,,,,south of Sana’a near Al Radmah (1413N/4435E),2.0
3440,,,,Red Sea coast near Suq Abs (1600N/4312E),2.0
3441,,,,of Shbwah near Ataq (1435N/4649E),2.0
3442,,,,of Aden coast near Am Rija (1302N/4434E),2.0
3443,,,,Shbwa Governorate between Ataq (1433N/4649E) and Uqlah (1521N/4651E),2.0
3444,,,,Jannah,2.0
3445,,,,Tihama near Al Qutai (1454N/4312E),2.0
3446,,,,Bab Al Mandab,2.0
3447,,,,Raydah (1417N/4734E),2.0
3448,,,,Wadi Abrain (1302N/4428E),2.0
3449,,,,Ahdel (1453N/4310E),2.0
3450,,,,northeast of Ataq near Shbwah (1522N/4700E),2.0
